ID,Curso,Status,Link,Conteudista,Horas
875,Serviços públicos e defesa do usuário,Normal,https://www.escolavirtual.gov.br/curso/875,Controladoria Geral da União,20h
830,Noções de Ciência Política aplicada à Gestão de Recursos Hídricos,Normal,https://www.escolavirtual.gov.br/curso/830,Agência Nacional de Águas e Saneamento Básico,20h
834,Água e Gênero,Normal,https://www.escolavirtual.gov.br/curso/834,Agência Nacional de Águas e Saneamento Básico,20h
832,Políticas e Práticas de Segurança de Barragens para Entidades Fiscalizadoras,Normal,https://www.escolavirtual.gov.br/curso/832,Agência Nacional de Águas e Saneamento Básico,40h
856,Fundamentos de Transferências Voluntárias,Normal,https://www.escolavirtual.gov.br/curso/856,Tribunal de Contas da União,35h
459,Introdução ao Excel,Normal,https://www.escolavirtual.gov.br/curso/459,Secretaria Especial da Receita Federal do Brasil,25h
538,"Facilitação de Reuniões, Times e Workshops no Ambiente Online",Normal,https://www.escolavirtual.gov.br/curso/538,Secretaria de Governo Digital,25h
465,Conceitos de Fiscalização Aduaneira,Normal,https://www.escolavirtual.gov.br/curso/465,Secretaria Especial da Receita Federal do Brasil,36h
867,Aspectos técnicos dos extremos geo-hidrológicos no país e as diferenças regionais,Normal,https://www.escolavirtual.gov.br/curso/867,Ministério da Integração e Desenvolvimento Regional,60h
107,Planejamento Estratégico para Organizações Públicas,Normal,https://www.escolavirtual.gov.br/curso/107,Enap - Escola Nacional de Administração Pública,25h
462,Atendimento Pré-hospitalar em Acidentes com Armas de Fogo Aplicado à Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/462,Secretaria Especial da Receita Federal do Brasil,40h
866,Metodologia de Concepção do Alerta: da teoria à prática,Normal,https://www.escolavirtual.gov.br/curso/866,Ministério da Integração e Desenvolvimento Regional,40h
460,O arrolamento de bens para a proteção do crédito tributário no âmbito da Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/460,Secretaria Especial da Receita Federal do Brasil,25h
865,Sistemas de monitoramento e alerta como suporte à gestão local de riscos e desastres,Normal,https://www.escolavirtual.gov.br/curso/865,Ministério da Integração e Desenvolvimento Regional,30h
868,"Plano Diretor de Logística Sustentável: metodologia de construção, implementação e monitoramento",Normal,https://www.escolavirtual.gov.br/curso/868,Tribunal de Contas da União,40h
464,Contencioso Aduaneiro e Tributário no âmbito da Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/464,Secretaria Especial da Receita Federal do Brasil,36h
869,Elaboração de Plano de Contingência para Risco de Desastres de Movimento de Massa - Curso 2,Normal,https://www.escolavirtual.gov.br/curso/869,Ministério da Integração e Desenvolvimento Regional,30h
870,Conhecendo o PROARTE,Normal,https://www.escolavirtual.gov.br/curso/870,Departamento Nacional de Infraestrutura de Transportes - DNIT,30h
864,Proteção e Defesa Civil: Gestão de Desastre - Curso 4,Normal,https://www.escolavirtual.gov.br/curso/864,Ministério da Integração e Desenvolvimento Regional,30h
478,"Reorganização Societária, blindagem patrimonial e responsabilidade para a Receita Federal",Normal,https://www.escolavirtual.gov.br/curso/478,Secretaria Especial da Receita Federal do Brasil,25h
860,Compras sustentáveis e a nova lei de licitações,Normal,https://www.escolavirtual.gov.br/curso/860,Tribunal de Contas da União,20h
857,Gestão e preservação de documentos digitais,Normal,https://www.escolavirtual.gov.br/curso/857,Arquivo Nacional,26h
858,Elaboração de instrumentos de gestão de documentos arquivísticos relativos às atividades-fim,Normal,https://www.escolavirtual.gov.br/curso/858,Arquivo Nacional,20h
862,Noções sobre cooperativismo,Normal,https://www.escolavirtual.gov.br/curso/862,Banco Central do Brasil,4h
859,Uso responsável das TICs,Normal,https://www.escolavirtual.gov.br/curso/859,Fundação CEPERJ,10h
861,Inteligência Artificial para simplificar o dia a dia,Normal,https://www.escolavirtual.gov.br/curso/861,Enap - Escola Nacional de Administração Pública,4h
476,Planejamento Sucessório e Tributário aplicado à Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/476,Secretaria Especial da Receita Federal do Brasil,25h
467,Criatividade e Inovação Aplicada ao Serviço Público,Normal,https://www.escolavirtual.gov.br/curso/467,Secretaria Especial da Receita Federal do Brasil,25h
468,Gestão do Tempo e Produtividade,Normal,https://www.escolavirtual.gov.br/curso/468,Secretaria Especial da Receita Federal do Brasil,40h
535,Gerenciamento de serviços de TIC focado na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/535,Secretaria de Governo Digital,25h
668,Auditoria de Gestão Documental: prepare-se para ser auditado,Normal,https://www.escolavirtual.gov.br/curso/668,Enap - Escola Nacional de Administração Pública,25h
531,Elaboração e monitoramento do PDTIC,Normal,https://www.escolavirtual.gov.br/curso/531,Secretaria de Governo Digital,25h
479,Representação Fiscal para Fins Penais no âmbito da Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/479,Secretaria Especial da Receita Federal do Brasil,20h
489,Cidades Inteligentes,Normal,https://www.escolavirtual.gov.br/curso/489,Secretaria Especial de Assuntos Federativos,10h
483,Avaliação estratégica de governo,Normal,https://www.escolavirtual.gov.br/curso/483,Secretaria Especial de Assuntos Federativos,10h
484,Prestação de contas e qualidade da gestão fiscal do município,Normal,https://www.escolavirtual.gov.br/curso/484,Secretaria Especial de Assuntos Federativos,10h
486,Nova lei de licitações: Visão Geral,Normal,https://www.escolavirtual.gov.br/curso/486,Secretaria Especial de Assuntos Federativos,10h
492,Novo marco regulatório do saneamento básico,Normal,https://www.escolavirtual.gov.br/curso/492,Secretaria Especial de Assuntos Federativos,10h
496,Gestão estratégica e execução do plano de governo no dia a dia,Normal,https://www.escolavirtual.gov.br/curso/496,Secretaria Especial de Assuntos Federativos,10h
855,Noções Básicas de Gerenciamento em Serviços Arquivísticos,Normal,https://www.escolavirtual.gov.br/curso/855,Arquivo Nacional,15h
475,Planejamento e Organização Pessoal no Trabalho,Normal,https://www.escolavirtual.gov.br/curso/475,Secretaria Especial da Receita Federal do Brasil,20h
482,Sistema de Controle Interno da Administração e Procuradoria Municipal,Normal,https://www.escolavirtual.gov.br/curso/482,Secretaria Especial de Assuntos Federativos,10h
497,Gestão Municipal de Contratos Administrativos,Normal,https://www.escolavirtual.gov.br/curso/497,Secretaria Especial de Assuntos Federativos,10h
533,Blockchain aplicada a resolução de problemas na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/533,Secretaria de Governo Digital,17h
760,Reconhecimento de Riscos Químicos nos Ambientes de Trabalho,Normal,https://www.escolavirtual.gov.br/curso/760,FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho,14h
854,"Misturas Asfálticas - Conceituação, Materiais e Dosagem",Normal,https://www.escolavirtual.gov.br/curso/854,Departamento Nacional de Infraestrutura de Transportes - DNIT,30h
488,Comunicação Pública e Comunicação de Governo,Normal,https://www.escolavirtual.gov.br/curso/488,Enap - Escola Nacional de Administração Pública,10h
845,Gestão Compartilhada no Projeto Orla,Normal,https://www.escolavirtual.gov.br/curso/845,Ministério da Fazenda,20h
633,Unidades de Conservação Federais: serviços de apoio à visitação e autorização de eventos,Normal,https://www.escolavirtual.gov.br/curso/633,Instituto Chico Mendes de Conservação da Biodiversidade,20h
841,Agenda 2030 para o desenvolvimento sustentável: desafios para a implementação,Normal,https://www.escolavirtual.gov.br/curso/841,Superior Tribunal de Justiça,24h
688,Liderando para o Desenvolvimento - Novos Prefeitos,Normal,https://www.escolavirtual.gov.br/curso/688,Enap - Escola Nacional de Administração Pública,30h
491,LGPD: Como coordenar a atuação do município para a governança de dados aplicada,Normal,https://www.escolavirtual.gov.br/curso/491,Secretaria Especial de Assuntos Federativos,10h
461,Documentos fiscais aplicados à vigilância e repressão de ações da Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/461,Secretaria Especial da Receita Federal do Brasil,24h
842,GIRD+10: Gestão Integrada de Riscos e Desastres,Normal,https://www.escolavirtual.gov.br/curso/842,Ministério da Integração e Desenvolvimento Regional,24h
779,Integração e Interoperabilidade BIM,Normal,https://www.escolavirtual.gov.br/curso/779,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",16h
836,Assédio Moral: O que saber e fazer,Normal,https://www.escolavirtual.gov.br/curso/836,Serviço Federal de Processamento de Dados,12h
463,Comunicação não violenta,Normal,https://www.escolavirtual.gov.br/curso/463,Secretaria Especial da Receita Federal do Brasil,20h
795,"Arquivos Permanentes: recolhimento, processamento técnico, preservação e acesso",Normal,https://www.escolavirtual.gov.br/curso/795,Arquivo Nacional,27h
644,Termo de Compromisso: Prestação de Contas,Normal,https://www.escolavirtual.gov.br/curso/644,Secretaria de Gestão e Inovação (SEGES/MGI),6h
435,Estratégias de Logística na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/435,Enap - Escola Nacional de Administração Pública,20h
768,"Era Digital, Planejamento Estratégico e Inovação na Gestão Pública",Normal,https://www.escolavirtual.gov.br/curso/768,Enap - Escola Nacional de Administração Pública,20h
643,Termo de Compromisso: Execução,Normal,https://www.escolavirtual.gov.br/curso/643,Secretaria de Gestão e Inovação (SEGES/MGI),15h
472,Mercado de Câmbio aplicado à Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/472,Secretaria Especial da Receita Federal do Brasil,25h
477,Português - Interpretação de Texto e Emprego de Regras Gramaticais,Normal,https://www.escolavirtual.gov.br/curso/477,Secretaria Especial da Receita Federal do Brasil,40h
820,Comunicações Processuais,Normal,https://www.escolavirtual.gov.br/curso/820,Controladoria Geral da União,10h
821,Comissões Processantes,Normal,https://www.escolavirtual.gov.br/curso/821,Controladoria Geral da União,10h
819,Admissibilidade Correcional,Normal,https://www.escolavirtual.gov.br/curso/819,Controladoria Geral da União,20h
769,Fotografia e Audiovisual para Produção de Janelas de Libras,Normal,https://www.escolavirtual.gov.br/curso/769,Enap - Escola Nacional de Administração Pública,20h
436,Estratégias de Metodologias Ativas,Normal,https://www.escolavirtual.gov.br/curso/436,Enap - Escola Nacional de Administração Pública,30h
691,Gestão dos recursos da educação básica pública e o Novo Fundeb,Normal,https://www.escolavirtual.gov.br/curso/691,Enap - Escola Nacional de Administração Pública,25h
775,Assinatura Digital,Normal,https://www.escolavirtual.gov.br/curso/775,Serviço Federal de Processamento de Dados,15h
470,Legislação Básica aplicada à Vigilância e Repressão,Normal,https://www.escolavirtual.gov.br/curso/470,Secretaria Especial da Receita Federal do Brasil,24h
822,Enquadramento de Corpos Dágua,Normal,https://www.escolavirtual.gov.br/curso/822,Agência Nacional de Águas e Saneamento Básico,10h
500,Governo Aberto: Transparência e Dados Abertos,Normal,https://www.escolavirtual.gov.br/curso/500,Secretaria Especial de Assuntos Federativos,10h
466,Fotografia Institucional,Normal,https://www.escolavirtual.gov.br/curso/466,Secretaria Especial da Receita Federal do Brasil,25h
817,Propósito e Qualidade de vida: Descobertas para o Desenvolvimento Pessoal,Normal,https://www.escolavirtual.gov.br/curso/817,Enap - Escola Nacional de Administração Pública,10h
536,Governança de Dados na Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/536,Secretaria de Governo Digital,25h
537,UX: Como Melhorar a Experiência do Usuário no Serviço Público Digital,Normal,https://www.escolavirtual.gov.br/curso/537,Secretaria de Governo Digital,25h
473,Conformidade Cooperativa Fiscal na Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/473,Secretaria Especial da Receita Federal do Brasil,30h
816,Introdução à Auditoria de Obras Públicas,Normal,https://www.escolavirtual.gov.br/curso/816,Tribunal de Contas do Estado do Rio de Janeiro,30h
818,Técnica Legislativa,Normal,https://www.escolavirtual.gov.br/curso/818,Câmara dos Deputados,15h
642,Termo de Compromisso: Atos Preparatórios,Normal,https://www.escolavirtual.gov.br/curso/642,Secretaria de Gestão e Inovação (SEGES/MGI),14h
792,Papéis de Trabalho em Auditoria Interna Governamental,Normal,https://www.escolavirtual.gov.br/curso/792,Controladoria Geral da União,16h
791,Procedimentos de Protocolo,Normal,https://www.escolavirtual.gov.br/curso/791,Arquivo Nacional,20h
790,Reuniões produtivas,Normal,https://www.escolavirtual.gov.br/curso/790,Câmara dos Deputados,5h
524,Abordagem Lean aplicada à Transformação Digital na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/524,Secretaria de Governo Digital,25h
757,BIM - Fluxos de Trabalho,Normal,https://www.escolavirtual.gov.br/curso/757,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",16h
756,BIM - Implantação,Normal,https://www.escolavirtual.gov.br/curso/756,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",16h
784,Resiliência Climática na Infraestrutura de Transportes,Normal,https://www.escolavirtual.gov.br/curso/784,Ministério dos Transportes,40h
785,Elaboração do Plano de Contingência para Riscos de Desastres,Normal,https://www.escolavirtual.gov.br/curso/785,Ministério da Integração e Desenvolvimento Regional,30h
787,Gestão de projetos,Normal,https://www.escolavirtual.gov.br/curso/787,Câmara dos Deputados,10h
777,Proteção e Defesa Civil: Gestão de Risco - Curso 3,Normal,https://www.escolavirtual.gov.br/curso/777,Ministério da Integração e Desenvolvimento Regional,30h
534,Internet das coisas (IoT) aplicada para resolução de desafios,Normal,https://www.escolavirtual.gov.br/curso/534,Secretaria de Governo Digital,25h
788,Papel do cidadão,Normal,https://www.escolavirtual.gov.br/curso/788,Câmara dos Deputados,6h
782,S2ID - M3 - Usuário Federal - Solicitação de Recursos para Obras de Reconstrução,Normal,https://www.escolavirtual.gov.br/curso/782,Ministério da Integração e Desenvolvimento Regional,40h
783,S2ID - M4 - Todos - Plano de Contingência,Normal,https://www.escolavirtual.gov.br/curso/783,Ministério da Integração e Desenvolvimento Regional,40h
764,Análise de dados: uma leitura crítica das informações,Normal,https://www.escolavirtual.gov.br/curso/764,Enap - Escola Nacional de Administração Pública,23h
778,S2ID - M3 - Usuário Federal - Acompanhamento das Obras de Reconstrução,Normal,https://www.escolavirtual.gov.br/curso/778,Ministério da Integração e Desenvolvimento Regional,20h
765,Autoconhecimento e Motivação,Normal,https://www.escolavirtual.gov.br/curso/765,Controladoria Geral da União,30h
781,S2ID - M3 - Usuário Federal - Liberação de Recursos para Obras de Reconstrução,Normal,https://www.escolavirtual.gov.br/curso/781,Ministério da Integração e Desenvolvimento Regional,40h
780,S2ID - M5 – Plantonista (todos) - Monitoramento,Normal,https://www.escolavirtual.gov.br/curso/780,Ministério da Integração e Desenvolvimento Regional,45h
639,Transferências Discricionárias da União: Execução,Normal,https://www.escolavirtual.gov.br/curso/639,Secretaria de Gestão e Inovação (SEGES/MGI),20h
766,Criatividade e Novas Tecnologias para facilitar o seu dia a dia no trabalho,Normal,https://www.escolavirtual.gov.br/curso/766,Enap - Escola Nacional de Administração Pública,10h
679,Introdução à Gestão de Processos,Normal,https://www.escolavirtual.gov.br/curso/679,Enap - Escola Nacional de Administração Pública,25h
695,Aposentadoria e Pensão de servidores: Atualizações conforme Emenda 103/2019,Normal,https://www.escolavirtual.gov.br/curso/695,Enap - Escola Nacional de Administração Pública,25h
671,Avaliação de Bens e Imóveis com Foco no Método Evolutivo,Normal,https://www.escolavirtual.gov.br/curso/671,Secretaria de Gestão do Patrimônio da União,25h
767,S2ID - M2 - Usuário Federal - Liberação de Recursos para Ações de Resposta,Normal,https://www.escolavirtual.gov.br/curso/767,Ministério da Integração e Desenvolvimento Regional,50h
718,Gestão participativa nas cidades,Normal,https://www.escolavirtual.gov.br/curso/718,Fundação CEPERJ,12h
712,Contratos administrativos - Pagamento pelo fato gerador,Normal,https://www.escolavirtual.gov.br/curso/712,Ministério da Fazenda,40h
761,Introdução à orçamentação de obras rodoviárias,Normal,https://www.escolavirtual.gov.br/curso/761,Departamento Nacional de Infraestrutura de Transportes - DNIT,40h
763,S2ID - M2 - Usuário Municipal - Prestação de Contas das Ações de Resposta,Normal,https://www.escolavirtual.gov.br/curso/763,Ministério da Integração e Desenvolvimento Regional,40h
685,Gestão Estratégica de Pessoas no Setor Público e o Sistema de Carreiras,Normal,https://www.escolavirtual.gov.br/curso/685,Enap - Escola Nacional de Administração Pública,20h
723,PRINCE2 - Outra maneira de gerenciar projetos na administração pública,Normal,https://www.escolavirtual.gov.br/curso/723,Secretaria de Governo Digital,25h
394,BIM - Conceituação Básica,Normal,https://www.escolavirtual.gov.br/curso/394,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",16h
441,Nova Lei de Licitações: Sanções ao fornecedor,Normal,https://www.escolavirtual.gov.br/curso/441,Enap - Escola Nacional de Administração Pública,25h
751,Transmissão aérea: atualização após a Covid-19,Normal,https://www.escolavirtual.gov.br/curso/751,FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho,12h
752,S2ID - M2 - Usuário Federal - Execução das Ações de Resposta,Normal,https://www.escolavirtual.gov.br/curso/752,Ministério da Integração e Desenvolvimento Regional,35h
716,Para que serve a análise ergonômica do trabalho,Normal,https://www.escolavirtual.gov.br/curso/716,FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho,20h
754,S2ID - M2 - Usuário Estadual - Prestação de Contas das Ações de Resposta,Normal,https://www.escolavirtual.gov.br/curso/754,Ministério da Integração e Desenvolvimento Regional,40h
755,S2ID - M2 - Usuário Federal - Prestação de Contas das Ações de Resposta,Normal,https://www.escolavirtual.gov.br/curso/755,Ministério da Integração e Desenvolvimento Regional,40h
753,S2ID - M2 - Usuário Federal - Solicitação de Recursos para Ações de Resposta,Normal,https://www.escolavirtual.gov.br/curso/753,Ministério da Integração e Desenvolvimento Regional,40h
440,Nova Lei de Licitações: Gestão Contratual,Normal,https://www.escolavirtual.gov.br/curso/440,Enap - Escola Nacional de Administração Pública,25h
502,Políticas Públicas de Educação,Normal,https://www.escolavirtual.gov.br/curso/502,Secretaria Especial de Assuntos Federativos,10h
717,Biossegurança em laboratórios de ensino e pesquisa,Normal,https://www.escolavirtual.gov.br/curso/717,FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho,20h
725,Noções básicas de SST para pequenos negócios,Normal,https://www.escolavirtual.gov.br/curso/725,FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho,11h
501,PLATAFORMA +BRASIL - oportunidades de acesso aos recursos federais,Normal,https://www.escolavirtual.gov.br/curso/501,Secretaria Especial de Assuntos Federativos,10h
503,Políticas Públicas de Saúde,Normal,https://www.escolavirtual.gov.br/curso/503,Secretaria Especial de Assuntos Federativos,10h
675,Ferramentas de Gestão no Teletrabalho (PDP),Normal,https://www.escolavirtual.gov.br/curso/675,Enap - Escola Nacional de Administração Pública,13h
480,Contabilidade pública e conformidade na gestão,Normal,https://www.escolavirtual.gov.br/curso/480,Secretaria Especial de Assuntos Federativos,10h
495,Infraestrutura Econômica e Urbana,Normal,https://www.escolavirtual.gov.br/curso/495,Secretaria Especial de Assuntos Federativos,8h
719,"Agenda para o desenvolvimento sustentável: conceitos, mobilização e articulação",Normal,https://www.escolavirtual.gov.br/curso/719,Programa das Nações Unidas para o Desenvolvimento - PNUD,8h
720,Desenvolvimento humano no século XXI,Normal,https://www.escolavirtual.gov.br/curso/720,Programa das Nações Unidas para o Desenvolvimento - PNUD,8h
722,"Elaboração de políticas, programas e projetos para o desenvolvimento humano e sustentável",Normal,https://www.escolavirtual.gov.br/curso/722,Programa das Nações Unidas para o Desenvolvimento - PNUD,10h
434,Estilos de Aprendizagem,Normal,https://www.escolavirtual.gov.br/curso/434,Enap - Escola Nacional de Administração Pública,30h
678,Consórcios Públicos Intermunicipais,Normal,https://www.escolavirtual.gov.br/curso/678,Enap - Escola Nacional de Administração Pública,30h
638,Transferências Discricionárias da União: Atos Preparatórios,Normal,https://www.escolavirtual.gov.br/curso/638,Secretaria de Gestão e Inovação (SEGES/MGI),14h
672,Mindfulness para Redução de Ansiedade no Teletrabalho,Normal,https://www.escolavirtual.gov.br/curso/672,Enap - Escola Nacional de Administração Pública,15h
641,Transferências Discricionárias da União: Prestação de Contas,Normal,https://www.escolavirtual.gov.br/curso/641,Secretaria de Gestão e Inovação (SEGES/MGI),10h
521,Avaliadores de Artigos Científicos,Normal,https://www.escolavirtual.gov.br/curso/521,Instituto Chico Mendes de Conservação da Biodiversidade,20h
673,Segurança e Saúde do Trabalho no Contexto do Teletrabalho,Normal,https://www.escolavirtual.gov.br/curso/673,Enap - Escola Nacional de Administração Pública,18h
724,Gestão de Riscos em Projetos de Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/724,Secretaria de Governo Digital,10h
490,Políticas Públicas de Assistência Social,Normal,https://www.escolavirtual.gov.br/curso/490,Secretaria Especial de Assuntos Federativos,10h
528,Design Sprint em Projetos de Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/528,Secretaria de Governo Digital,25h
485,Ambiente e Condições para o Desenvolvimento Produtivo Local,Normal,https://www.escolavirtual.gov.br/curso/485,Secretaria Especial de Assuntos Federativos,12h
431,Elaboração de Editais para Aquisições no Setor Público,Normal,https://www.escolavirtual.gov.br/curso/431,Enap - Escola Nacional de Administração Pública,25h
674,Eventos Virtuais: da Gestão à Execução,Normal,https://www.escolavirtual.gov.br/curso/674,Enap - Escola Nacional de Administração Pública,20h
487,Gestão Fiscal Municipal,Normal,https://www.escolavirtual.gov.br/curso/487,Secretaria Especial de Assuntos Federativos,10h
481,Preparando-se para Execução da Gestão Municipal,Normal,https://www.escolavirtual.gov.br/curso/481,Secretaria Especial de Assuntos Federativos,10h
493,Ampliação da Capacidade de Investimentos do Município,Normal,https://www.escolavirtual.gov.br/curso/493,Secretaria Especial de Assuntos Federativos,7h
494,Ampliação das Receitas Municipais,Normal,https://www.escolavirtual.gov.br/curso/494,Secretaria Especial de Assuntos Federativos,8h
499,CAIXA: Banco Público Atuando para o Desenvolvimento do Município,Normal,https://www.escolavirtual.gov.br/curso/499,Secretaria Especial de Assuntos Federativos,10h
715,Percepção e Mapeamento de Áreas de Risco Geológico,Normal,https://www.escolavirtual.gov.br/curso/715,Serviço Geológico do Brasil,40h
681,A Previdência Social dos Servidores Públicos: Regime Próprio e Regime de Previdência,Normal,https://www.escolavirtual.gov.br/curso/681,Ministério da Fazenda,30h
680,Gerenciamento de Projetos na Prática,Normal,https://www.escolavirtual.gov.br/curso/680,Enap - Escola Nacional de Administração Pública,40h
625,População em Situação de Rua e o Modelo Moradia Primeiro (Housing First),Normal,https://www.escolavirtual.gov.br/curso/625,Ministério dos Direitos Humanos e Cidadania,30h
623,Direito e Atenção à Saúde da Pessoa Idosa,Normal,https://www.escolavirtual.gov.br/curso/623,Ministério dos Direitos Humanos e Cidadania,35h
624,Garantia de Direitos e Atenção à Pessoa Idosa,Normal,https://www.escolavirtual.gov.br/curso/624,Ministério dos Direitos Humanos e Cidadania,30h
615,Acessibilidade na Comunicação,Normal,https://www.escolavirtual.gov.br/curso/615,Ministério dos Direitos Humanos e Cidadania,30h
714,S2ID - M3 - Usuário Estadual - Solicitação de Recursos para Obras de Reconstrução,Normal,https://www.escolavirtual.gov.br/curso/714,Ministério da Integração e Desenvolvimento Regional,40h
637,Transferências da União: Visão Geral,Normal,https://www.escolavirtual.gov.br/curso/637,Secretaria de Gestão e Inovação (SEGES/MGI),15h
713,2030 Agenda for Sustainable Development and e-Learning Design Basics,Normal,https://www.escolavirtual.gov.br/curso/713,United Nations System Staff College - UNSSC ONU,10h
437,Fundamentos da Gestão da Logística Pública,Normal,https://www.escolavirtual.gov.br/curso/437,Enap - Escola Nacional de Administração Pública,20h
677,Type I Environmental Labeling course: Sustainability and Competitiveness for Brazilian Products and Services,Normal,https://www.escolavirtual.gov.br/curso/677,Ministério da Fazenda,30h
606,Avaliação em Processos de Aprendizagem e Modelos de Feedback,Normal,https://www.escolavirtual.gov.br/curso/606,Enap - Escola Nacional de Administração Pública,30h
698,Creatividad y Nuevas Tecnologías en el Servicio Público,Normal,https://www.escolavirtual.gov.br/curso/698,Enap - Escola Nacional de Administração Pública,10h
429,Contabilidade com Foco na Gestão do Orçamento Público,Normal,https://www.escolavirtual.gov.br/curso/429,Enap - Escola Nacional de Administração Pública,20h
676,Etiquetado Ambiental Tipo I: sostenibilidad y competitividad para productos y servicios brasileños,Normal,https://www.escolavirtual.gov.br/curso/676,Enap - Escola Nacional de Administração Pública,30h
707,Gestión Personal - Base del Liderazgo,Normal,https://www.escolavirtual.gov.br/curso/707,Enap - Escola Nacional de Administração Pública,50h
700,Scrum en el Contexto del Servicio Público,Normal,https://www.escolavirtual.gov.br/curso/700,Ministério da Fazenda,30h
701,Scrum in the Context of the Public Sector,Normal,https://www.escolavirtual.gov.br/curso/701,Ministério da Fazenda,30h
708,S2ID - M2 - Usuário Estadual - Execução das Ações de Resposta,Normal,https://www.escolavirtual.gov.br/curso/708,Ministério da Integração e Desenvolvimento Regional,30h
709,S2ID - M3 - Usuário Estadual - Acompanhamento das Obras de Reconstrução,Normal,https://www.escolavirtual.gov.br/curso/709,Ministério da Integração e Desenvolvimento Regional,25h
706,Como Fiscalizar com Eficiência Contratos Públicos,Normal,https://www.escolavirtual.gov.br/curso/706,Controladoria Geral da União,20h
438,Gestão de Convênios para Concedentes,Normal,https://www.escolavirtual.gov.br/curso/438,Enap - Escola Nacional de Administração Pública,25h
703,Gestão Documental,Normal,https://www.escolavirtual.gov.br/curso/703,Tribunal de Contas da União,30h
604,Elaboração de Indicadores de Desempenho Institucional,Normal,https://www.escolavirtual.gov.br/curso/604,Enap - Escola Nacional de Administração Pública,25h
702,Gestão de Comportamento nas Organizações,Normal,https://www.escolavirtual.gov.br/curso/702,Fundação CEPERJ,10h
631,Economia do Desenvolvimento Comportamental em Políticas Públicas,Normal,https://www.escolavirtual.gov.br/curso/631,Enap - Escola Nacional de Administração Pública,20h
628,Metodologias Ativas,Normal,https://www.escolavirtual.gov.br/curso/628,Columbia University,25h
424,Análise e Melhoria de Processos,Normal,https://www.escolavirtual.gov.br/curso/424,Enap - Escola Nacional de Administração Pública,20h
430,Contratações Públicas Sustentáveis,Normal,https://www.escolavirtual.gov.br/curso/430,Enap - Escola Nacional de Administração Pública,20h
630,Design Instrucional e Tecnologia com Articulate Storyline 360,Normal,https://www.escolavirtual.gov.br/curso/630,Columbia University,20h
697,Proteção e Defesa Civil: Atuação no Âmbito Municipal - Curso 2,Normal,https://www.escolavirtual.gov.br/curso/697,Ministério da Integração e Desenvolvimento Regional,30h
696,S2ID - M3 - Usuário Municipal - Acompanhamento das Obras de Reconstrução,Normal,https://www.escolavirtual.gov.br/curso/696,Ministério da Integração e Desenvolvimento Regional,25h
629,Aprendendo com Python,Normal,https://www.escolavirtual.gov.br/curso/629,Columbia University,20h
626,Emotional Intelligence,Normal,https://www.escolavirtual.gov.br/curso/626,Enap - Escola Nacional de Administração Pública,50h
627,Inteligencia Emocional,Normal,https://www.escolavirtual.gov.br/curso/627,Secretaria Especial da Receita Federal do Brasil,50h
609,Contratações de Encomendas Tecnológicas,Normal,https://www.escolavirtual.gov.br/curso/609,Tribunal de Contas da União,30h
600,Habilidades de Resolução de Problemas,Normal,https://www.escolavirtual.gov.br/curso/600,Columbia University,25h
561,Avaliação Ex-Post de Políticas Públicas,Normal,https://www.escolavirtual.gov.br/curso/561,Enap - Escola Nacional de Administração Pública,25h
422,Administração Pública e Contexto Institucional Contemporâneo,Normal,https://www.escolavirtual.gov.br/curso/422,Enap - Escola Nacional de Administração Pública,20h
552,Personal Management - Basis of Leadership,Normal,https://www.escolavirtual.gov.br/curso/552,Enap - Escola Nacional de Administração Pública,50h
547,Agile in the context of the Public Sector,Normal,https://www.escolavirtual.gov.br/curso/547,Ministério da Fazenda,15h
560,Ágil en el Contexto del Servicio Público,Normal,https://www.escolavirtual.gov.br/curso/560,Ministério da Fazenda,15h
598,ForPDI - Plano de Desenvolvimento institucional IES,Normal,https://www.escolavirtual.gov.br/curso/598,Escola Superior de Redes da Rede Nacional de Pesquisa - ESR /RNP,20h
